PERIOD,SOURCE_CODE,SOURCE_NAME,DESTINATION_CODE,DESTINATION_NAME,FIRM,FIRM_TYPE,PAYMENT INSTRUMENT,SPEED ACTUAL,CC1 LCU AMOUNT,CC1 DENOMINATION AMOUNT,CC1 LCU CODE,CC1 LCU FEE,CC1 LCU FX RATE,CC1 FX MARGIN,CC1 TOTAL COST %,CC2 LCU AMOUNT,CC2 DENOMINATION AMOUNT,CC2 LCU CODE,CC2 LCU FEE,CC2 LCU FX RATE,CC2 FX MARGIN,CC2 TOTAL COST %,INTER LCU BANK FX,TRANSPARENT,NOTE1,NOTE2,PICK-UP METHOD,DATE,CORRIDOR
2018_1Q,KEN,Kenya,SSD,South Sudan,Western Union,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,1320,0.00973,1.52,8.85,45000,500,KES,2640,0.00973,1.52,7.38,0.00988,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-02-16,KENSSD
2018_1Q,RWA,Rwanda,KEN,Kenya,Ecobank RapidCash,Bank,Bank account transfer,Next day,150000,200,RWF,3852,0.117,1.93,4.5,375000,500,RWF,8195,0.117,1.93,4.12,0.1193,yes,,,Bank account,2018-02-15,RWAKEN
2018_1Q,RWA,Rwanda,KEN,Kenya,Kenya Commercial Bank (KCB),Bank,Bank account transfer,Next day,150000,200,RWF,1500,0.117,1.93,2.93,375000,500,RWF,3750,0.117,1.93,2.93,0.1193,yes,,,Bank account,2018-02-15,RWAKEN
2018_1Q,RWA,Rwanda,KEN,Kenya,MoneyGram,Money Transfer Operator,Cash,Less than one hour,150000,200,RWF,12980,0.1177,1.34,10,375000,500,RWF,25960,0.1177,1.34,8.27,0.1193,yes,,,Cash,2018-02-15,RWAKEN
2018_1Q,RWA,Rwanda,KEN,Kenya,MTN Mobile Money,Mobile Operator,Mobile money,Less than one hour,150000,200,RWF,9000,0.1178,1.26,7.26,375000,500,RWF,10000,0.1178,1.26,3.93,0.1193,yes,,,Mobile wallet,2018-02-15,RWAKEN
2018_1Q,RWA,Rwanda,KEN,Kenya,Use Remit,Money Transfer Operator,Bank account transfer,Less than one hour,150000,200,RWF,5985,97.71,3.63,7.62,375000,500,RWF,14962.5,97.71,3.63,7.62,101.386,yes,,,Mobile wallet,2018-02-15,RWAKEN
2018_1Q,RWA,Rwanda,KEN,Kenya,Western Union,Money Transfer Operator,Cash,Less than one hour,150000,200,RWF,17250,0.1177,1.34,12.84,375000,500,RWF,2148.5,0.1177,1.34,1.92,0.1193,yes,,,Cash,2018-02-15,RWAKEN
2018_1Q,RWA,Rwanda,KEN,Kenya,Xpress Money,Money Transfer Operator,Cash,Same day,150000,200,RWF,6907,0.11416,4.31,8.92,375000,500,RWF,16017,0.11416,4.31,8.58,0.1193,yes,,,Cash,2018-02-15,RWAKEN
2018_1Q,RWA,Rwanda,KEN,Kenya,Tigo,Mobile Operator,Mobile money,Less than one hour,150000,200,RWF,900,0.117,1.93,2.53,375000,500,RWF,1100,0.117,1.93,2.22,0.1193,yes,,,Mobile wallet,2018-02-15,RWAKEN
2018_1Q,RWA,Rwanda,KEN,Kenya,Xpress Money,Money Transfer Operator,Cash,Same day,150000,200,RWF,4661,0.11416,4.31,7.42,375000,500,RWF,6991,0.11416,4.31,6.18,0.1193,yes,,,Mobile wallet,2018-02-15,RWAKEN
2018_1Q,KEN,Kenya,RWA,Rwanda,M-Pesa,Mobile Operator,Mobile money,Less than one hour,18000,200,KES,100,0.00971,1.72,2.27,45000,500,KES,110,0.00971,1.72,1.96,0.00988,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-02-16,KENRWA
2018_1Q,KEN,Kenya,TZA,Tanzania,M-Pesa,Mobile Operator,Mobile money,Less than one hour,18000,200,KES,100,0.00971,1.72,2.27,45000,500,KES,110,0.00971,1.72,1.96,0.00988,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-02-16,KENTZA
2018_1Q,KEN,Kenya,UGA,Uganda,M-Pesa,Mobile Operator,Mobile money,Less than one hour,18000,200,KES,100,0.00971,1.72,2.27,45000,500,KES,110,0.00971,1.72,1.96,0.00988,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-02-16,KENUGA
2018_1Q,TZA,Tanzania,RWA,Rwanda,Tigo,Mobile Operator,Mobile money,Less than one hour,324500,200,TZS,1500,0.000443478,0,0.46,811000,500,TZS,3200,0.000443478,0,0.39,0.00044,yes,This RSP sends TZS and pays out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-02-15,TZARWA
2018_1Q,KEN,Kenya,RWA,Rwanda,Xpress Money,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,400,6.88748,17.9,20.12,45000,500,KES,600,6.88748,17.9,19.23,8.3891,yes,,,Cash,2018-02-16,KENRWA
2018_1Q,KEN,Kenya,TZA,Tanzania,Xpress Money,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,400,21.61617,2.78,5,45000,500,KES,600,21.61617,2.78,4.11,22.23436,yes,,,Cash,2018-02-16,KENTZA
2018_1Q,KEN,Kenya,UGA,Uganda,Xpress Money,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,400,35.01218,2.49,4.71,45000,500,KES,600,35.01218,2.49,3.82,35.9055,yes,,,Cash,2018-02-16,KENUGA
2018_1Q,TZA,Tanzania,KEN,Kenya,Xpress Money,Money Transfer Operator,Cash,Less than one hour,324500,200,TZS,11000,0.04291,4.41,7.8,811000,500,TZS,28000,0.04291,4.41,7.86,0.04489,yes,,,Cash,2018-02-15,TZAKEN
2018_1Q,TZA,Tanzania,RWA,Rwanda,Xpress Money,Money Transfer Operator,Cash,Same day,324500,200,TZS,11000,0.31117,17.59,20.98,811000,500,TZS,28000,0.31117,17.59,21.05,0.3776,yes,,,Cash,2018-02-15,TZARWA
2018_1Q,TZA,Tanzania,UGA,Uganda,Xpress Money,Money Transfer Operator,Cash,Same day,324500,200,TZS,11000,1.59629,1.57,4.96,811000,500,TZS,28000,1.59629,1.57,5.03,1.6218,yes,,,Cash,2018-02-15,TZAUGA
2018_2Q,KEN,Kenya,RWA,Rwanda,MoneyGram,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,110,8.1365,4.48,5.09,45000,500,KES,110,8.1365,4.48,4.73,8.51839,yes,,,Cash,2018-05-02,KENRWA
2018_2Q,KEN,Kenya,RWA,Rwanda,Ecobank,Bank,Cash,Next day,18000,200,KES,2700,0.009841,1.24,16.24,45000,500,KES,2700,0.009841,1.24,7.24,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-05-02,KENRWA
2018_2Q,KEN,Kenya,RWA,Rwanda,Western Union,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,1320,0.009723,2.42,9.76,45000,500,KES,2640,0.009723,2.42,8.29,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-05-02,KENRWA
2018_2Q,KEN,Kenya,RWA,Rwanda,M-Pesa,Mobile Operator,Mobile money,Less than one hour,18000,200,KES,100,0.009713,2.52,3.08,45000,500,KES,110,0.009713,2.52,2.77,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-05-02,KENRWA
2018_2Q,KEN,Kenya,RWA,Rwanda,Xpress Money,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,60,7.98196,6.3,6.63,45000,500,KES,60,7.98196,6.3,6.43,8.51839,yes,,,Cash,2018-05-02,KENRWA
2018_2Q,KEN,Kenya,SSD,South Sudan,ABC Bank,Money Transfer Operator,Bank account transfer,Next day,18000,200,KES,1650,0.009713,2.52,11.69,45000,500,KES,1650,0.009713,2.52,6.19,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENSSD
2018_2Q,KEN,Kenya,SSD,South Sudan,Citibank,Bank,Bank account transfer,Next day,18000,200,KES,1800,0.009695,2.7,12.7,45000,500,KES,1800,0.009695,2.7,6.7,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENSSD
2018_2Q,KEN,Kenya,SSD,South Sudan,Development Bank of Kenya,Bank,Bank account transfer,Next day,18000,200,KES,2053,0.009713,2.52,13.93,45000,500,KES,2053,0.009713,2.52,7.09,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENSSD
2018_2Q,KEN,Kenya,SSD,South Sudan,Ecobank,Bank,Cash,Next day,18000,200,KES,2700,0.009841,1.24,16.24,45000,500,KES,2700,0.009841,1.24,7.24,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENSSD
2018_2Q,KEN,Kenya,SSD,South Sudan,Equatorial Commercial Bank,Bank,Bank account transfer,Next day,18000,200,KES,1650,0.009723,2.42,11.59,45000,500,KES,1650,0.009723,2.42,6.09,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENSSD
2018_2Q,KEN,Kenya,SSD,South Sudan,GT Bank,Bank,Bank account transfer,Next day,18000,200,KES,1650,0.009841,1.24,10.41,45000,500,KES,1650,0.009841,1.24,4.91,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENSSD
2018_2Q,KEN,Kenya,SSD,South Sudan,Kenya Commercial Bank (KCB),Bank,Bank account transfer,Next day,18000,200,KES,2200,0.009841,1.24,13.46,45000,500,KES,2200,0.009841,1.24,6.13,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENSSD
2018_2Q,KEN,Kenya,SSD,South Sudan,MoneyGram,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,110,0.0096,3.66,4.27,45000,500,KES,110,0.0096,3.66,3.9,0.00996,yes,,,Cash,2018-05-02,KENSSD
2018_2Q,KEN,Kenya,SSD,South Sudan,United Bank for Africa (UBA),Bank,Bank account transfer,Next day,18000,200,KES,1650,0.009689,2.76,11.93,45000,500,KES,1650,0.009689,2.76,6.43,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENSSD
2018_2Q,KEN,Kenya,SSD,South Sudan,Western Union,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,1320,0.009723,2.42,9.76,45000,500,KES,2640,0.009723,2.42,8.29,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-05-02,KENSSD
2018_2Q,KEN,Kenya,TZA,Tanzania,ABC Bank,Money Transfer Operator,Bank account transfer,Next day,18000,200,KES,1650,0.009713,2.52,11.69,45000,500,KES,1650,0.009713,2.52,6.19,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENTZA
2018_2Q,KEN,Kenya,TZA,Tanzania,Citibank,Bank,Bank account transfer,Next day,18000,200,KES,1800,0.009695,2.7,12.7,45000,500,KES,1800,0.009695,2.7,6.7,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENTZA
2018_2Q,KEN,Kenya,TZA,Tanzania,Development Bank of Kenya,Bank,Bank account transfer,Next day,18000,200,KES,2053,0.009713,2.52,13.93,45000,500,KES,2133,0.009713,2.52,7.26,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENTZA
2018_2Q,KEN,Kenya,TZA,Tanzania,Ecobank,Bank,Cash,Next day,18000,200,KES,2700,0.009841,1.24,16.24,45000,500,KES,2700,0.009841,1.24,7.24,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-05-02,KENTZA
2018_2Q,KEN,Kenya,TZA,Tanzania,Equatorial Commercial Bank,Bank,Bank account transfer,Next day,18000,200,KES,1650,0.009723,2.42,11.59,45000,500,KES,1650,0.009723,2.42,6.09,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENTZA
2018_2Q,KEN,Kenya,TZA,Tanzania,GT Bank,Bank,Bank account transfer,Next day,18000,200,KES,1650,0.009841,1.24,10.41,45000,500,KES,1650,0.009841,1.24,4.91,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENTZA
2018_2Q,KEN,Kenya,TZA,Tanzania,Kenya Commercial Bank (KCB),Bank,Bank account transfer,Next day,18000,200,KES,2200,0.009841,1.24,13.46,45000,500,KES,2200,0.009841,1.24,6.13,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENTZA
2018_2Q,KEN,Kenya,TZA,Tanzania,MoneyGram,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,110,21.8463,3.92,4.53,45000,500,KES,110,21.8463,3.92,4.16,22.7371,yes,,,Cash,2018-05-02,KENTZA
2018_2Q,KEN,Kenya,TZA,Tanzania,Posta Kenya,Post office,Cash,2 days,18000,200,KES,1740,0.009641,3.25,12.91,45000,500,KES,2900,0.009641,3.25,9.69,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-05-02,KENTZA
2018_2Q,KEN,Kenya,TZA,Tanzania,UBA Africash,Bank,Cash,Less than one hour,18000,200,KES,514.5,0.009689,2.76,5.62,45000,500,KES,834.83,0.009689,2.76,4.62,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-05-02,KENTZA
2018_2Q,KEN,Kenya,TZA,Tanzania,United Bank for Africa (UBA),Bank,Bank account transfer,Next day,18000,200,KES,1650,0.009689,2.76,11.93,45000,500,KES,1650,0.009689,2.76,6.43,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENTZA
2018_2Q,KEN,Kenya,TZA,Tanzania,Western Union,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,1320,0.009723,2.42,9.76,45000,500,KES,2640,0.009723,2.42,8.29,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-05-02,KENTZA
2018_2Q,KEN,Kenya,TZA,Tanzania,M-Pesa,Mobile Operator,Mobile money,Less than one hour,18000,200,KES,100,0.009713,2.52,3.08,45000,500,KES,110,0.009713,2.52,2.77,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-05-02,KENTZA
2018_2Q,KEN,Kenya,TZA,Tanzania,Xpress Money,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,60,21.8454,3.92,4.26,45000,500,KES,60,21.8454,3.92,4.06,22.7371,yes,,,Cash,2018-05-02,KENTZA
2018_2Q,KEN,Kenya,UGA,Uganda,GT Bank,Bank,Bank account transfer,Next day,18000,200,KES,1650,0.009841,1.24,10.41,45000,500,KES,1650,0.009841,1.24,4.91,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENUGA
2018_2Q,KEN,Kenya,UGA,Uganda,Development Bank of Kenya,Bank,Bank account transfer,Next day,18000,200,KES,2053,0.009713,2.52,13.93,45000,500,KES,2133,0.009713,2.52,7.26,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENUGA
2018_2Q,KEN,Kenya,UGA,Uganda,Equatorial Commercial Bank,Bank,Bank account transfer,Next day,18000,200,KES,1650,0.009723,2.42,11.59,45000,500,KES,1650,0.009723,2.42,6.09,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENUGA
2018_2Q,KEN,Kenya,UGA,Uganda,United Bank for Africa (UBA),Bank,Bank account transfer,Next day,18000,200,KES,1650,0.009689,2.76,11.93,45000,500,KES,1650,0.009689,2.76,6.43,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENUGA
2018_2Q,KEN,Kenya,UGA,Uganda,Kenya Commercial Bank (KCB),Bank,Bank account transfer,Next day,18000,200,KES,2200,0.009841,1.24,13.46,45000,500,KES,2200,0.009841,1.24,6.13,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENUGA
2018_2Q,KEN,Kenya,UGA,Uganda,ABC Bank,Money Transfer Operator,Bank account transfer,Next day,18000,200,KES,1650,0.009713,2.52,11.69,45000,500,KES,1650,0.009713,2.52,6.19,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENUGA
2018_2Q,KEN,Kenya,UGA,Uganda,Citibank,Bank,Bank account transfer,Next day,18000,200,KES,1800,0.009695,2.7,12.7,45000,500,KES,1800,0.009695,2.7,6.7,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Bank account,2018-05-02,KENUGA
2018_2Q,KEN,Kenya,UGA,Uganda,Ecobank,Bank,Cash,Same day,18000,200,KES,2700,0.009841,1.24,16.24,45000,500,KES,2700,0.009841,1.24,7.24,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-05-02,KENUGA
2018_2Q,KEN,Kenya,UGA,Uganda,UBA Africash,Bank,Cash,Less than one hour,18000,200,KES,514.5,0.009689,2.76,5.62,45000,500,KES,834.83,0.009689,2.76,4.62,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-05-02,KENUGA
2018_2Q,KEN,Kenya,UGA,Uganda,Posta Kenya,Post office,Cash,2 days,18000,200,KES,1740,0.009641,3.25,12.91,45000,500,KES,2900,0.009641,3.25,9.69,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-05-02,KENUGA
2018_2Q,KEN,Kenya,UGA,Uganda,MoneyGram,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,110,36.00945,2.69,3.3,45000,500,KES,110,36.00945,2.69,2.93,37.0031,yes,,,Cash,2018-05-02,KENUGA
2018_2Q,KEN,Kenya,UGA,Uganda,Western Union,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,1320,0.009723,2.42,9.76,45000,500,KES,2640,0.009723,2.42,8.29,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-05-02,KENUGA
2018_2Q,KEN,Kenya,UGA,Uganda,M-Pesa,Mobile Operator,Mobile money,Less than one hour,18000,200,KES,100,0.009713,2.52,3.08,45000,500,KES,110,0.009713,2.52,2.77,0.00996,yes,In this corridor most RSPs send KES and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Cash,2018-05-02,KENUGA
